sqft_lot,sqft_basement,how_old,sqft_living15,sqft_lot15,price,large_home_True,renovated_True,bedrooms,bathrooms,floors,waterfront,condition,grade,zipcode
74052,0.0,47,1730,43560,269500.0,0.0,0.0,2,1.0,1,0,4,6,98022
5754,0.0,98,1460,7200,395350.0,0.0,0.0,2,1.0,1,0,4,6,98117
7200,1060.0,72,1760,7200,770000.0,0.0,1.0,4,3.0,1,0,3,7,98040
43216,0.0,15,3030,50481,840000.0,0.0,0.0,4,2.5,2,0,3,9,98072
4441,450.0,65,1350,5748,428950.0,0.0,0.0,2,1.0,1,0,3,8,98126
6766,0.0,10,3530,6766,800000.0,0.0,0.0,4,3.75,2,0,3,9,98052
5753,0.0,68,2170,6075,401000.0,0.0,0.0,4,1.0,1,0,3,7,98177
7334,920.0,60,2040,7937,303697.0,0.0,0.0,4,2.0,1,0,3,7,98125
8968,0.0,59,1490,7355,355000.0,0.0,0.0,3,1.0,1,0,3,7,98125
5040,0.0,55,1020,5040,350000.0,0.0,0.0,2,1.0,1,0,3,6,98117
9323,0.0,23,2840,8413,754999.0,0.0,0.0,4,2.5,2,0,3,10,98075
5500,0.0,27,2830,5500,982218.0,0.0,0.0,3,1.75,2,0,3,9,98102
8621,0.0,23,2470,8542,406500.0,0.0,0.0,3,2.0,1,0,3,8,98059
210394,0.0,22,2370,184694,1650000.0,0.0,0.0,4,3.25,2,0,4,10,98024
3000,860.0,90,1360,4500,565000.0,0.0,0.0,2,1.75,1,0,5,7,98103
4500,0.0,95,1092,5350,160000.0,0.0,0.0,2,1.0,1,0,3,6,98118
6320,200.0,61,1460,7080,220000.0,0.0,0.0,3,1.0,1,0,3,6,98146
9466,0.0,11,4300,9417,1280000.0,0.0,0.0,5,4.25,2,0,3,11,98059
5040,550.0,88,1450,5040,970000.0,0.0,1.0,5,2.75,2,0,3,9,98126
6250,0.0,65,1070,6250,115000.0,0.0,0.0,3,1.0,1,0,2,5,98168
6250,0.0,65,1070,6250,124000.0,0.0,0.0,3,1.0,1,0,2,5,98168
6250,0.0,65,1070,6250,157000.0,0.0,0.0,3,1.0,1,0,2,5,98168
5200,0.0,46,870,5200,183000.0,0.0,0.0,3,1.0,1,0,5,6,98042
6163,0.0,15,2730,6202,527000.0,0.0,0.0,4,2.5,2,0,3,9,98056
14653,0.0,37,1750,14858,407193.0,0.0,0.0,4,2.0,2,0,3,8,98014
5040,990.0,11,1590,5040,970000.0,0.0,0.0,4,2.75,2,0,3,9,98199
5600,0.0,94,1310,5600,535000.0,0.0,1.0,4,2.5,2,0,3,7,98146
13125,1230.0,105,1460,10582,245000.0,0.0,0.0,3,2.0,1,0,3,6,98168
12750,0.0,22,1790,13500,337000.0,0.0,0.0,3,1.75,1,0,3,7,98059
6000,380.0,65,1880,7799,630000.0,0.0,1.0,3,2.0,1,0,3,8,98033
9900,0.0,32,1490,9600,320000.0,0.0,0.0,3,1.75,1,0,4,7,98003
7486,90.0,73,1170,7800,228500.0,0.0,0.0,3,1.0,1,0,3,6,98146
7577,0.0,25,1900,7152,293000.0,0.0,0.0,3,2.5,2,0,3,7,98023
7000,0.0,57,1280,7300,447000.0,0.0,0.0,3,1.0,1,0,4,7,98008
10762,510.0,27,1680,10259,226500.0,0.0,0.0,3,1.75,1,0,3,7,98042
8000,420.0,39,1850,7875,436000.0,0.0,0.0,3,2.25,1,0,4,7,98072
4876,0.0,10,2320,4065,451000.0,0.0,0.0,3,2.5,2,0,3,8,98072
62290,0.0,29,1810,42173,315000.0,0.0,0.0,3,1.0,2,0,3,5,98045
7250,0.0,64,1450,7026,450000.0,0.0,0.0,2,1.0,1,0,4,7,98125
5300,1120.0,60,1740,7110,635000.0,0.0,0.0,3,1.5,1,0,5,7,98117
17743,0.0,64,1217,13000,292500.0,0.0,0.0,2,1.0,1,0,4,5,98031
4905,0.0,11,2300,4935,329900.0,0.0,0.0,3,2.5,2,0,3,8,98038
6660,0.0,89,2140,4770,531000.0,0.0,0.0,2,1.5,1,0,4,7,98115
13300,500.0,48,3550,10883,725000.0,0.0,0.0,3,1.75,1,0,3,7,98004
7410,0.0,60,1450,8121,355300.0,0.0,0.0,3,2.5,1,0,5,7,98133
10022,0.0,19,1820,10017,280000.0,0.0,0.0,3,2.5,2,0,3,7,98003
9143,0.0,20,2390,9143,1100000.0,0.0,0.0,4,2.75,2,0,4,10,98033
4000,0.0,64,2010,5720,605004.0,0.0,1.0,4,2.0,2,0,3,9,98199
6000,0.0,66,840,3030,260000.0,0.0,0.0,2,1.0,1,0,3,6,98118
4979,600.0,90,2060,5000,748000.0,0.0,0.0,4,2.5,2,0,4,7,98103
6180,980.0,74,1470,5150,776000.0,0.0,0.0,2,2.0,1,0,4,7,98115
6095,0.0,91,1200,5060,425000.0,0.0,0.0,4,1.0,1,0,4,6,98103
14703,780.0,87,1650,6045,230000.0,0.0,0.0,4,1.0,1,0,3,6,98118
12075,300.0,57,1800,12123,418000.0,0.0,0.0,3,1.75,1,0,3,7,98155
28254,0.0,14,2530,4694,440000.0,0.0,0.0,4,2.5,2,0,3,9,98038
7977,0.0,4,3390,6630,858450.0,0.0,0.0,5,2.75,2,0,3,9,98074
12443,0.0,46,1400,12183,390000.0,0.0,0.0,3,2.0,1,0,3,7,98045
3836,620.0,46,1690,4698,957000.0,0.0,1.0,4,3.0,2,0,3,9,98107
6000,0.0,65,1680,6000,507000.0,0.0,0.0,3,1.0,1,0,3,7,98115
4750,0.0,87,1360,2873,575000.0,0.0,0.0,2,1.0,1,0,4,7,98107
4000,0.0,90,1880,4000,700000.0,0.0,0.0,3,1.75,1,0,4,7,98103
1452,0.0,25,1078,1357,239950.0,0.0,0.0,2,1.5,2,0,3,7,98028
8240,540.0,37,1480,9200,253000.0,0.0,0.0,3,1.0,1,0,4,7,98030
3417,0.0,108,1970,4800,540000.0,0.0,0.0,4,1.0,1,0,3,7,98199
4600,630.0,7,2510,5918,1550000.0,0.0,0.0,3,4.0,3,0,3,11,98034
38615,0.0,15,3290,43560,805000.0,0.0,0.0,4,2.5,2,0,3,10,98077
4000,550.0,104,1810,4000,920000.0,0.0,0.0,4,3.25,1,0,5,9,98105
5562,0.0,27,1940,4647,496600.0,0.0,0.0,3,2.5,2,0,3,8,98029
10500,310.0,32,1510,8125,246000.0,0.0,0.0,3,2.25,1,0,3,8,98023
8400,810.0,52,1200,4800,350000.0,0.0,0.0,5,3.0,1,0,3,7,98106
4572,0.0,84,1480,4890,585000.0,0.0,0.0,3,2.0,1,0,3,8,98117
11700,0.0,49,1060,8686,450000.0,0.0,0.0,3,1.75,1,0,4,7,98033
8950,0.0,23,2850,8809,746000.0,0.0,0.0,3,2.5,2,0,3,9,98006
7880,0.0,11,3040,7880,598555.0,0.0,0.0,3,2.5,2,0,3,9,98056
10711,1430.0,39,2870,11476,820000.0,0.0,1.0,3,2.5,1,1,3,9,98198
5460,530.0,17,1740,7500,266500.0,0.0,0.0,3,2.25,1,0,3,7,98038
105850,1180.0,68,2640,386812,370000.0,0.0,0.0,2,1.0,1,0,2,6,98022
3600,590.0,114,1716,3120,625000.0,0.0,0.0,3,2.75,2,0,3,7,98102
6200,0.0,36,1610,7500,243500.0,0.0,0.0,4,2.0,1,0,4,7,98198
5829,0.0,70,1160,6700,340000.0,0.0,0.0,2,1.0,1,0,3,6,98103
9519,1060.0,1,1150,9519,559950.0,0.0,0.0,5,3.0,1,0,3,8,98155
15114,700.0,35,1792,10155,315000.0,0.0,0.0,3,2.75,1,0,3,7,98003
223463,0.0,12,3640,223463,753000.0,0.0,0.0,3,2.5,2,0,3,9,98053
3200,0.0,108,1760,2669,800000.0,0.0,0.0,3,3.0,2,0,3,8,98102
5111,0.0,81,1900,5111,550000.0,0.0,0.0,3,2.25,1,0,5,7,98115
14250,0.0,62,1530,11475,465000.0,0.0,0.0,3,2.0,1,0,3,7,98033
5752,0.0,12,1670,2462,465000.0,0.0,0.0,3,2.25,2,0,3,7,98034
8068,0.0,39,2080,7837,710000.0,0.0,0.0,4,2.25,2,0,5,8,98006
11012,0.0,27,1860,7767,505000.0,0.0,0.0,3,2.5,2,0,3,8,98074
16300,0.0,51,2330,16300,690000.0,0.0,0.0,3,1.75,2,0,3,9,98034
8400,0.0,35,1430,8190,217500.0,0.0,0.0,2,2.0,1,0,4,7,98031
3750,0.0,106,1740,4300,500000.0,0.0,0.0,2,1.0,1,0,4,7,98115
5796,0.0,94,2300,5796,325000.0,0.0,0.0,2,2.0,1,0,4,6,98155
12436,0.0,31,1960,12436,500000.0,0.0,0.0,4,2.25,2,0,3,8,98074
234788,930.0,24,2970,220413,721500.0,0.0,0.0,3,3.25,2,0,3,9,98024
5000,0.0,83,2860,5000,924000.0,0.0,0.0,3,1.5,1,0,3,9,98199
28176,0.0,46,3810,26400,2010000.0,1.0,0.0,6,4.5,1,0,5,10,98177
1034,0.0,6,1130,2534,345000.0,0.0,0.0,2,1.5,2,0,3,8,98144
11086,0.0,16,3740,10880,825000.0,0.0,0.0,4,3.5,2,0,3,10,98065
95396,1520.0,35,2870,102366,560000.0,0.0,0.0,3,2.0,1,0,4,9,98027
14680,1230.0,28,2390,13848,599000.0,0.0,0.0,3,2.0,1,0,3,8,98052
7620,0.0,74,1350,7620,211000.0,0.0,0.0,3,1.5,1,0,5,6,98166
21190,330.0,41,1760,8200,425000.0,0.0,0.0,4,2.25,1,0,3,8,98056
8520,1400.0,39,2450,7360,750000.0,0.0,0.0,4,2.75,1,0,4,7,98177
3322,0.0,12,1650,3446,479000.0,0.0,0.0,3,2.5,2,0,3,7,98053
10623,0.0,23,2750,8100,612500.0,0.0,0.0,4,2.5,2,0,3,9,98029
34510,550.0,52,2650,28250,605000.0,0.0,0.0,5,1.75,2,0,4,7,98029
8960,0.0,14,1660,7680,1360000.0,0.0,0.0,4,2.5,2,0,3,10,98033
59241,0.0,8,2290,125017,389900.0,0.0,0.0,3,2.5,1,0,3,7,98042
5000,0.0,9,2870,5548,710000.0,0.0,0.0,4,2.5,2,0,3,9,98059
8564,0.0,23,1690,7532,295000.0,0.0,0.0,3,2.5,2,0,4,7,98038
7199,0.0,23,1410,6751,275250.0,0.0,0.0,3,2.25,2,0,4,7,98038
5770,0.0,21,1570,6753,250000.0,0.0,0.0,4,2.5,2,0,3,7,98038
18000,180.0,64,2600,17300,709000.0,0.0,0.0,3,2.0,1,0,4,8,98177
4840,0.0,87,1320,4840,399500.0,0.0,0.0,4,1.75,1,0,4,7,98126
9202,0.0,23,1750,7827,225000.0,0.0,0.0,3,2.5,2,0,4,7,98038
4648,0.0,14,1800,5637,500000.0,0.0,0.0,3,2.5,2,0,3,8,98075
8304,0.0,18,2290,7855,364900.0,0.0,0.0,3,3.0,2,0,3,8,98031
7500,0.0,39,1380,7500,356000.0,0.0,0.0,3,1.5,1,0,3,7,98074
47743,0.0,37,1060,6016,616750.0,0.0,0.0,3,1.5,1,0,3,9,98106
6600,0.0,31,2570,7925,755000.0,0.0,0.0,3,2.75,2,0,3,8,98008
8183,0.0,65,1180,8184,327500.0,0.0,0.0,2,1.0,1,0,5,6,98155
10139,0.0,31,2080,9753,605000.0,0.0,0.0,3,2.25,2,0,3,8,98074
5200,0.0,47,1140,5200,179950.0,0.0,0.0,4,1.5,1,0,3,6,98042
30570,0.0,15,3620,41965,633000.0,0.0,0.0,5,2.75,2,0,3,11,98058
15600,0.0,73,1490,22387,349950.0,0.0,0.0,4,2.0,1,0,5,7,98058
5800,1120.0,56,2340,5800,1080000.0,0.0,0.0,3,2.75,1,0,4,8,98199
12247,0.0,13,2920,8965,425000.0,0.0,0.0,3,2.5,2,0,3,9,98001
6350,130.0,36,2090,5454,990000.0,0.0,0.0,3,2.75,2,0,5,9,98122
19000,0.0,65,2150,19000,410000.0,0.0,0.0,3,1.0,2,0,4,7,98166
8800,0.0,40,2690,10000,590000.0,0.0,0.0,3,2.25,2,0,4,8,98006
7560,0.0,36,1500,7560,242000.0,0.0,0.0,3,1.75,1,0,3,7,98003
13747,580.0,84,2961,16320,775000.0,0.0,0.0,3,2.0,1,0,5,5,98075
6200,440.0,61,2070,6500,680000.0,0.0,0.0,4,1.5,1,0,5,8,98146
4200,0.0,13,990,4520,217000.0,0.0,0.0,3,2.5,2,0,3,7,98002
3953,0.0,16,1690,3593,395000.0,0.0,0.0,3,2.5,2,0,3,8,98059
9791,530.0,31,2030,11031,572500.0,0.0,0.0,3,2.25,1,0,4,8,98059
6380,760.0,28,1960,5800,559900.0,0.0,0.0,5,3.0,1,0,3,7,98125
4750,700.0,85,2190,4750,845000.0,0.0,0.0,3,2.0,1,0,5,9,98117
7131,0.0,22,1890,7379,241000.0,0.0,0.0,3,2.0,1,0,3,8,98023
5504,280.0,102,2840,5470,1330000.0,0.0,0.0,3,2.25,2,0,4,8,98122
2805,0.0,96,1650,2805,475000.0,0.0,0.0,3,1.75,1,0,3,7,98144
5810,0.0,75,1470,3920,575000.0,0.0,0.0,2,1.5,2,0,3,7,98103
117378,1350.0,56,2060,110957,455000.0,0.0,0.0,4,2.75,1,0,4,8,98042
203425,0.0,15,3200,203425,839000.0,0.0,0.0,3,2.5,1,0,3,10,98077
10260,550.0,60,1520,7000,475000.0,0.0,0.0,4,1.5,1,0,4,7,98007
6897,1060.0,92,1900,4462,600000.0,0.0,0.0,2,1.0,1,0,4,7,98118
5200,600.0,78,1780,5040,515000.0,0.0,0.0,2,1.0,1,0,4,7,98199
8400,0.0,38,1830,7980,425000.0,0.0,0.0,3,2.25,1,0,3,8,98034
3875,0.0,108,1710,3812,565000.0,0.0,0.0,4,2.0,1,0,4,7,98122
8282,0.0,91,1650,9000,498000.0,0.0,1.0,2,2.0,1,0,3,6,98033
3800,920.0,96,1940,4001,739000.0,0.0,0.0,4,3.0,2,0,5,8,98115
4000,700.0,68,1060,4110,355000.0,0.0,0.0,2,1.75,1,0,4,7,98108
7485,460.0,36,1970,8097,263000.0,0.0,0.0,3,1.75,1,0,4,8,98023
6834,0.0,67,950,7425,375000.0,0.0,0.0,4,1.75,1,0,3,7,98125
12231,950.0,51,2200,9825,322000.0,0.0,0.0,3,1.75,1,0,4,7,98056
5100,0.0,74,1050,5100,325000.0,0.0,0.0,2,1.0,1,0,3,6,98103
4800,0.0,72,1390,4800,290000.0,0.0,0.0,2,1.0,1,0,3,7,98136
6181,0.0,14,3110,7570,809950.0,0.0,0.0,4,2.5,2,0,3,10,98074
3025,860.0,31,2680,6518,969500.0,0.0,0.0,3,3.25,2,0,4,8,98122
43091,0.0,26,2750,35290,665000.0,0.0,0.0,4,2.5,2,0,4,9,98077
13232,0.0,9,3840,15121,635000.0,0.0,0.0,5,3.5,2,0,3,11,98003
7332,0.0,28,1510,7625,272450.0,0.0,0.0,3,2.25,2,0,3,7,98038
9750,0.0,48,1820,9840,427000.0,0.0,0.0,4,1.75,1,0,4,7,98008
8174,0.0,57,1500,8058,261500.0,0.0,0.0,3,1.0,1,0,3,8,98056
9665,870.0,39,2170,12054,488800.0,0.0,0.0,4,2.25,1,0,4,8,98006
5200,0.0,97,1380,5700,340000.0,0.0,0.0,2,1.0,1,0,3,6,98136
10297,0.0,12,2520,8366,398950.0,0.0,0.0,4,3.0,2,0,3,8,98042
5200,0.0,46,1020,5200,217000.0,0.0,0.0,3,1.0,1,0,5,6,98042
94855,1260.0,37,2590,65340,799000.0,0.0,0.0,4,2.5,1,0,4,9,98072
7350,770.0,46,910,8000,160000.0,0.0,0.0,4,1.0,1,0,4,6,98023
8800,0.0,47,1560,8250,447000.0,0.0,0.0,3,1.0,1,0,3,7,98052
6450,710.0,58,2190,6450,765000.0,0.0,0.0,3,1.75,1,0,3,8,98136
36200,0.0,26,4760,35860,1320000.0,0.0,0.0,4,3.5,2,0,3,11,98006
8111,310.0,11,2550,7634,445000.0,0.0,0.0,4,2.5,2,0,3,9,98058
6000,340.0,62,1125,6000,310000.0,0.0,0.0,3,1.0,1,0,3,8,98118
7191,810.0,63,1940,7400,380000.0,0.0,0.0,2,1.75,1,0,4,7,98056
6975,900.0,58,1880,6255,325000.0,0.0,0.0,4,1.0,1,0,3,7,98108
7412,770.0,40,2070,7632,345000.0,0.0,0.0,4,2.75,1,0,4,8,98058
4760,0.0,86,1080,4760,300000.0,0.0,0.0,3,1.0,1,0,3,6,98106
48351,1150.0,37,2460,43560,530000.0,0.0,0.0,4,1.75,1,0,3,8,98077
48351,1150.0,37,2460,43560,583500.0,0.0,0.0,4,1.75,1,0,3,8,98077
10125,430.0,61,1680,10125,410000.0,0.0,0.0,2,1.0,1,0,4,7,98155
5700,970.0,78,1250,5700,535000.0,0.0,0.0,2,1.5,1,0,3,7,98117
19989,100.0,100,2410,6389,2050000.0,0.0,1.0,4,3.25,1,1,4,7,98125
5523,0.0,16,1720,6646,345000.0,0.0,0.0,4,2.5,2,0,3,7,98148
11727,0.0,61,1740,8212,539000.0,0.0,0.0,5,1.0,1,0,4,7,98033
12500,1780.0,42,2020,8350,590000.0,0.0,0.0,4,2.5,1,0,5,8,98006
2926,0.0,41,1150,3802,187000.0,0.0,0.0,2,1.75,1,0,4,8,98198
9583,0.0,46,1690,9583,270000.0,0.0,0.0,3,2.0,1,0,4,7,98059
6180,0.0,76,1420,5356,546000.0,0.0,0.0,2,1.0,1,0,4,7,98115
1036,400.0,7,1460,1206,520000.0,0.0,0.0,3,1.75,2,0,3,10,98199
6000,830.0,90,1600,6000,515000.0,0.0,0.0,5,2.0,1,0,4,7,98144
6000,280.0,76,2300,6000,990000.0,0.0,0.0,3,2.5,1,0,4,8,98105
10492,0.0,78,1300,7987,382000.0,0.0,0.0,2,1.0,1,0,3,7,98106
13600,0.0,59,2510,16600,1210000.0,0.0,0.0,3,1.75,1,0,4,8,98004
5000,900.0,7,1820,5000,900000.0,0.0,0.0,4,3.5,2,0,3,8,98126
5350,1060.0,105,1720,5618,675000.0,0.0,0.0,3,2.75,1,0,4,7,98136
3300,0.0,106,1960,5500,460000.0,0.0,0.0,2,1.0,1,0,4,7,98107
5375,0.0,63,1200,7500,234000.0,0.0,0.0,2,1.0,1,0,4,5,98198
7191,0.0,41,1340,7215,399000.0,0.0,0.0,3,1.0,1,0,3,7,98034
12040,0.0,56,1720,12040,253500.0,0.0,0.0,3,1.5,1,0,4,7,98042
12632,0.0,63,1740,12196,475000.0,0.0,0.0,3,1.5,1,0,4,7,98033
5000,1080.0,11,1310,5000,740000.0,0.0,0.0,5,3.5,2,0,3,8,98118
4442,0.0,15,1440,4400,799000.0,0.0,0.0,3,2.5,2,0,3,8,98199
3864,0.0,12,1900,3864,390000.0,0.0,0.0,4,2.5,2,0,3,8,98058
11245,0.0,68,1220,11241,421000.0,0.0,0.0,2,1.5,1,0,5,7,98155
6033,0.0,28,1590,6510,296500.0,0.0,0.0,3,2.5,2,0,4,7,98042
4178,0.0,89,1760,4178,895000.0,0.0,0.0,4,2.0,1,0,4,8,98112
11897,0.0,12,1770,4240,386000.0,0.0,0.0,4,2.5,2,0,3,8,98092
13912,0.0,60,2130,16420,424000.0,0.0,0.0,3,1.0,1,0,4,8,98155
5000,0.0,89,1280,4000,749000.0,0.0,0.0,3,1.0,1,0,3,7,98117
8681,0.0,78,1700,7770,523000.0,0.0,0.0,3,1.0,1,0,3,7,98115
9147,0.0,17,1400,7200,389000.0,0.0,0.0,4,2.5,2,0,3,10,98003
15000,0.0,69,1620,7500,270000.0,0.0,0.0,4,1.5,1,0,5,7,98198
27215,0.0,72,1450,56628,275000.0,0.0,1.0,3,1.0,1,0,5,7,98059
6944,930.0,36,1780,7477,287500.0,0.0,0.0,4,2.5,1,0,3,7,98001
216344,0.0,22,1750,289978,345000.0,0.0,0.0,2,2.5,2,0,3,7,98092
3780,0.0,105,1570,2640,427000.0,0.0,0.0,2,1.0,1,0,3,6,98103
9600,520.0,60,1510,9000,508450.0,0.0,0.0,4,1.75,1,0,4,7,98006
6250,0.0,103,1690,4750,705000.0,0.0,0.0,3,2.0,1,0,4,7,98103
40600,450.0,38,2920,40427,550000.0,0.0,0.0,1,1.5,1,0,5,9,98027
11173,0.0,60,1520,11659,380000.0,0.0,0.0,3,1.5,1,0,1,7,98006
4203,0.0,14,2460,4798,539900.0,0.0,0.0,3,2.5,2,0,3,8,98065
7250,0.0,72,1760,7250,330000.0,0.0,0.0,2,1.0,1,0,3,5,98027
5720,290.0,68,1410,5832,455000.0,0.0,0.0,2,1.0,1,0,3,7,98115
10935,0.0,23,3360,11250,510000.0,0.0,0.0,4,4.0,2,0,3,10,98023
14645,0.0,45,1980,24960,315000.0,0.0,0.0,3,2.0,1,0,3,6,98059
7000,0.0,48,1260,7455,206000.0,0.0,0.0,3,1.0,1,0,4,7,98002
8240,800.0,47,2020,7944,592500.0,0.0,0.0,4,3.0,1,0,4,8,98052
7512,0.0,34,2410,8500,744000.0,0.0,0.0,3,2.5,2,0,4,8,98033
3694,0.0,26,2110,3842,334500.0,0.0,0.0,3,2.5,2,0,3,8,98042
3900,1180.0,92,2350,3900,886000.0,0.0,0.0,4,2.0,1,0,4,7,98112
13500,580.0,42,2780,12400,600000.0,0.0,0.0,4,2.5,1,0,4,8,98052
101930,0.0,16,2140,83635,850000.0,0.0,0.0,3,2.0,1,0,3,9,98045
5850,360.0,77,1540,5850,550000.0,0.0,0.0,3,1.75,1,0,4,7,98116
5000,0.0,104,1230,5413,184900.0,0.0,0.0,2,1.0,1,0,5,6,98022
7964,0.0,60,1510,8776,245000.0,0.0,0.0,3,1.5,1,0,4,7,98148
4172,0.0,69,3120,4800,370000.0,0.0,0.0,2,1.0,1,0,3,7,98112
9700,1030.0,37,2470,9228,480000.0,0.0,0.0,4,2.5,1,0,3,8,98011
4429,0.0,109,1310,4429,579000.0,0.0,0.0,3,1.75,2,0,4,7,98103
7260,510.0,51,1590,7594,339275.0,0.0,0.0,3,1.5,1,0,3,7,98133
542322,220.0,60,1700,60548,425000.0,0.0,0.0,3,2.75,1,0,4,7,98022
10780,0.0,56,1370,10317,170000.0,0.0,0.0,3,1.75,1,0,3,7,98168
7644,0.0,20,3320,9472,950000.0,0.0,0.0,4,2.5,2,0,3,10,98006
9235,1290.0,38,2690,10046,623000.0,0.0,0.0,4,2.5,1,0,4,8,98006
2053,0.0,10,1350,4150,477000.0,0.0,0.0,3,2.5,3,0,3,8,98117
9600,0.0,48,1160,9730,330000.0,0.0,0.0,3,1.0,1,0,4,7,98077
5400,0.0,101,1280,3600,600000.0,0.0,0.0,3,2.25,2,0,4,8,98122
2808,820.0,91,2270,5328,570000.0,0.0,0.0,3,2.0,1,0,4,7,98144
7178,0.0,11,2540,7133,515000.0,0.0,0.0,4,2.5,2,0,3,8,98065
9889,900.0,63,1710,6284,805000.0,0.0,0.0,4,2.25,1,0,3,7,98115
24074,0.0,18,2760,26023,555000.0,0.0,0.0,4,2.5,2,0,3,9,98038
9598,0.0,30,1820,7533,245000.0,0.0,0.0,3,2.25,2,0,4,7,98030
7275,350.0,37,2390,7275,638150.0,0.0,0.0,4,2.5,1,0,3,8,98027
16065,1670.0,12,3470,16488,1650000.0,0.0,0.0,4,4.5,2,0,3,9,98040
13500,800.0,47,1610,10714,269950.0,0.0,0.0,4,2.5,1,0,3,7,98042
5525,0.0,46,1100,5200,195000.0,0.0,0.0,3,1.5,1,0,5,6,98042
7095,0.0,71,1150,7200,159100.0,0.0,0.0,2,1.0,1,0,3,6,98178
6120,0.0,73,1260,5977,550000.0,0.0,0.0,3,1.0,1,0,3,6,98033
4600,0.0,65,1390,5897,299000.0,0.0,0.0,2,1.0,1,0,4,6,98118
4500,1070.0,1,1500,4500,1380000.0,0.0,0.0,4,3.5,2,0,3,9,98103
4500,0.0,64,860,4500,249500.0,0.0,0.0,2,1.0,1,0,3,6,98055
5450,0.0,97,2160,5450,700000.0,0.0,0.0,4,1.0,1,0,3,7,98112
26114,0.0,115,1720,20360,275000.0,0.0,0.0,4,1.0,1,0,5,5,98030
8378,960.0,53,2510,9602,565000.0,0.0,0.0,3,2.25,1,0,3,7,98028
11017,1200.0,59,1660,8775,425000.0,0.0,0.0,4,1.75,1,0,4,7,98133
6000,880.0,69,2040,6000,620047.0,0.0,0.0,4,1.75,1,0,3,7,98119
13362,600.0,38,2050,15000,480000.0,0.0,0.0,3,2.25,1,0,3,8,98075
13362,600.0,38,2050,15000,515000.0,0.0,0.0,3,2.25,1,0,3,8,98075
24123,0.0,16,2420,10026,420000.0,0.0,0.0,4,2.5,2,0,3,8,98092
23400,1600.0,58,2660,12400,610000.0,0.0,0.0,5,3.25,1,0,4,8,98006
8040,1000.0,65,2140,7920,849000.0,0.0,0.0,4,1.5,1,0,4,8,98177
3446,0.0,66,1610,6670,718000.0,0.0,1.0,3,1.75,2,0,3,8,98125
8000,420.0,41,2360,8000,295000.0,0.0,0.0,3,2.25,1,0,4,9,98023
6150,1180.0,75,2100,5500,871000.0,0.0,0.0,5,1.75,1,0,5,7,98107
7140,1500.0,72,1820,7320,430000.0,0.0,1.0,3,3.75,1,0,3,8,98178
10880,1110.0,54,1960,10400,440000.0,0.0,0.0,4,2.5,1,0,4,7,98028
6490,0.0,73,1040,6490,405000.0,0.0,0.0,2,1.0,1,0,3,7,98115
11620,0.0,21,1140,8400,340000.0,0.0,0.0,3,2.0,1,0,3,7,98045
5249,0.0,9,2600,5342,675000.0,0.0,0.0,4,2.5,2,0,3,9,98074
4945,0.0,72,1390,4945,480000.0,0.0,0.0,3,1.0,1,0,3,7,98126
8586,1060.0,54,1550,8287,362500.0,0.0,0.0,5,2.0,1,0,4,7,98133
9000,0.0,28,2630,9000,752888.0,0.0,0.0,3,2.5,2,0,4,9,98007
8863,380.0,66,1720,8249,255000.0,0.0,0.0,4,1.75,1,0,5,6,98118
10900,0.0,47,1410,8359,283700.0,0.0,0.0,1,1.75,1,0,4,6,98019
6000,0.0,14,2190,6070,335000.0,0.0,0.0,4,2.5,2,0,3,8,98030
18296,1300.0,57,1380,9592,285000.0,0.0,0.0,3,1.75,1,0,3,8,98168
7738,0.0,51,2170,8452,278000.0,0.0,0.0,4,2.25,1,0,3,8,98148
8960,0.0,42,2340,9425,731000.0,0.0,0.0,5,2.5,1,0,3,8,98052
15890,300.0,30,1200,15247,335000.0,0.0,0.0,3,1.5,1,0,3,7,98045
45302,0.0,35,2240,49222,334200.0,0.0,0.0,3,1.75,1,0,3,7,98019
4305,0.0,94,1530,3800,642000.0,1.0,0.0,6,1.0,1,0,4,7,98115
4240,260.0,90,1930,4280,540000.0,0.0,0.0,4,1.75,1,0,4,7,98144
79993,0.0,55,1620,15680,299000.0,0.0,0.0,3,2.5,1,0,4,6,98022
4375,600.0,75,1790,5750,560000.0,0.0,0.0,3,1.75,1,0,3,7,98116
3750,0.0,102,1820,5000,852000.0,0.0,0.0,5,2.75,1,0,4,7,98107
5650,0.0,74,1340,6400,306000.0,0.0,0.0,2,1.0,1,0,3,7,98126
7820,340.0,34,1550,6900,440000.0,0.0,0.0,3,1.75,1,0,4,7,98034
8250,0.0,49,2240,9776,517000.0,0.0,0.0,4,1.0,1,0,3,7,98008
6380,0.0,75,920,5940,379000.0,0.0,0.0,2,1.0,1,0,3,7,98115
6098,0.0,96,1730,9000,360000.0,0.0,0.0,2,1.0,1,0,4,6,98027
4000,790.0,89,1840,4000,645000.0,0.0,0.0,4,1.5,1,0,4,7,98115
4760,0.0,73,840,4760,217000.0,0.0,0.0,2,1.0,1,0,5,5,98056
4760,0.0,74,620,4760,255000.0,0.0,0.0,2,1.0,1,0,3,6,98126
12164,0.0,28,2400,11260,625000.0,0.0,0.0,3,2.5,2,0,3,10,98029
8400,300.0,55,1980,8400,680000.0,0.0,0.0,3,1.75,1,0,4,8,98136
29735,1020.0,58,2100,11250,440000.0,0.0,0.0,3,1.75,1,0,4,7,98155
